# covenant-gate baseline (ISS-483, ISS-700) — set of (file, kind, count) rows currently failing
# columns: file<TAB>kind<TAB>count   (file is repo-relative; count = per-pair failure-count ceiling)
# legacy 2-column rows (no count) are accepted: pair-ratcheted only, no count ceiling
# kinds: shortcut-drift | missing-header | methods-removed | verify-other | covenanted-shortcut | dup-covenant-header
# growth vs the master merge-base (new pair, raised/removed ceiling, rows removed with their file)
# requires 'covenant-baseline-approved: <reason>' in every baseline-editing commit message (ISS-700)
# regenerate: .rescale/scripts/covenant-gate.sh --generate
sge-extension/gltf/src/main/scala/sge/gltf/scene3d/scene/CascadeShadowMap.scala	shortcut-drift	1
sge-extension/gltf/src/main/scala/sge/gltf/scene3d/scene/MirrorSource.scala	shortcut-drift	3
sge-extension/gltf/src/main/scala/sge/gltf/scene3d/shaders/GltfShaderSources.scala	missing-header	1
sge-extension/gltf/src/main/scala/sge/gltf/scene3d/shaders/PBRDepthShaderProvider.scala	shortcut-drift	2
sge-extension/gltf/src/main/scala/sge/gltf/scene3d/shaders/PBRShaderProvider.scala	shortcut-drift	3
sge-extension/gltf/src/main/scala/sge/gltf/scene3d/utils/MaterialConverter.scala	shortcut-drift	1
sge-extension/graphs/src/main/scala/sge/graphs/Connection.scala	shortcut-drift	4
sge-extension/graphs/src/main/scala/sge/graphs/DirectedGraph.scala	shortcut-drift	1
sge-extension/graphs/src/main/scala/sge/graphs/Graph.scala	shortcut-drift	1
sge-extension/graphs/src/main/scala/sge/graphs/Node.scala	shortcut-drift	10
sge-extension/graphs/src/main/scala/sge/graphs/Path.scala	shortcut-drift	1
sge-extension/graphs/src/main/scala/sge/graphs/UndirectedGraph.scala	shortcut-drift	1
sge-extension/graphs/src/main/scala/sge/graphs/algorithms/AStarSearch.scala	shortcut-drift	4
sge-extension/graphs/src/main/scala/sge/graphs/algorithms/Algorithms.scala	shortcut-drift	6
sge-extension/graphs/src/main/scala/sge/graphs/algorithms/CycleDetector.scala	shortcut-drift	1
sge-extension/graphs/src/main/scala/sge/graphs/algorithms/DepthFirstSearch.scala	shortcut-drift	1
sge-extension/graphs/src/main/scala/sge/graphs/algorithms/SearchStep.scala	shortcut-drift	1
sge-extension/graphs/src/main/scala/sge/graphs/internal/BinaryHeap.scala	shortcut-drift	4
sge-extension/graphs/src/main/scala/sge/graphs/internal/NodeMap.scala	shortcut-drift	20
sge-extension/screens/src/main/scala/sge/screen/ManagedScreen.scala	shortcut-drift	1
sge-extension/screens/src/main/scala/sge/screen/ScreenManager.scala	shortcut-drift	1
sge-extension/screens/src/main/scala/sge/screen/transition/ScreenTransition.scala	shortcut-drift	1
sge-extension/textra/src/main/scala/sge/textra/BitmapFontSupport.scala	shortcut-drift	1
sge-extension/textra/src/main/scala/sge/textra/Font.scala	shortcut-drift	3
sge-extension/textra/src/main/scala/sge/textra/LzmaUtils.scala	shortcut-drift	25
sge-extension/textra/src/main/scala/sge/textra/TextraLabel.scala	shortcut-drift	1
sge-extension/textra/src/main/scala/sge/textra/TypingLabel.scala	shortcut-drift	1
sge-extension/textra/src/main/scala/sge/textra/utils/ColorUtils.scala	shortcut-drift	3
sge-extension/textra/src/main/scala/sge/textra/utils/LZBCompression.scala	shortcut-drift	1
sge-extension/tools/src/main/scala/sge/tools/texturepacker/MaxRectsPacker.scala	shortcut-drift	1
sge-extension/tools/src/main/scala/sge/tools/texturepacker/TexturePacker.scala	shortcut-drift	2
sge-extension/visui/src/main/scala/sge/visui/VisUISkinReaders.scala	missing-header	1
sge-extension/visui/src/main/scala/sge/visui/building/utilities/CellWidget.scala	shortcut-drift	1
sge-extension/visui/src/main/scala/sge/visui/util/adapter/AbstractListAdapter.scala	shortcut-drift	2
sge-extension/visui/src/main/scala/sge/visui/widget/MultiSplitPane.scala	shortcut-drift	5
sge-extension/visui/src/main/scala/sge/visui/widget/VisSplitPane.scala	shortcut-drift	3
sge-extension/visui/src/main/scala/sge/visui/widget/file/FileUtils.scala	shortcut-drift	2
sge-jvm-platform/api/src/main/scala/sge/platform/android/AndroidConfigOps.scala	missing-header	1
sge-jvm-platform/api/src/main/scala/sge/platform/android/AndroidEventListenerOps.scala	missing-header	1
sge-jvm-platform/api/src/main/scala/sge/platform/android/AndroidLifecycleOps.scala	missing-header	1
sge-jvm-platform/api/src/main/scala/sge/platform/android/AndroidPlatformProvider.scala	missing-header	1
sge-jvm-platform/api/src/main/scala/sge/platform/android/AndroidWallpaperListenerOps.scala	missing-header	1
